从旷视到原力灵机，唐文斌的第二次创业
【晚点聊 LateTalk】
[主持人] 这个有可以分享的吗

[唐文斌] 这个我们

[唐文斌] 我们应该会在今年年底吧

[唐文斌] 我们今年年底

[唐文斌] 应该会有一些

[唐文斌] 很有意思的一些东西

[唐文斌] 我们会拿出来给大家

[唐文斌] 看

[主持人] 那在现在这种竞争环境之下

[主持人] 就是有很多公司

[主持人] 在融资

[主持人] 有很多公司在PR

[主持人] 比如说我可能有些

[主持人] 什么样的落地等等

[唐文斌] 对

[主持人] 你们20年底

[主持人] 才放一些东西出来

[主持人] 你不会觉得

[主持人] 这个节奏太慢了吗

[唐文斌] 我觉得我们可能

[唐文斌] 还是做事的方法

[唐文斌] 不太一样吧

[唐文斌] 我觉得就是说

[唐文斌] 我们内部的一个

[唐文斌] 或者我们这帮人的风格

[唐文斌] 就是说叫

[唐文斌] 就还是在讲

[唐文斌] 这个技术性

[唐文斌] 价值务实吧

[唐文斌] 所以我们一方面

[唐文斌] 我们在让

[唐文斌] 我们也会放很多的

[唐文斌] 这种展示性的东西出来

[唐文斌] 让大家看到我们的进展

[唐文斌] 但是我们在

[唐文斌] 真正就是从落地的层面上

[唐文斌] 我们是真的在落地

[唐文斌] 就是

[唐文斌] 我说的这个

[唐文斌] 真的在落地的意思是说

[唐文斌] 我真的要闭环的解决

[唐文斌] 这个场景里面的所有问题

[唐文斌] 而且这个账

[唐文斌] 还能够算得明白

[唐文斌] 不是一个展示性的产品

[唐文斌] 不是一个POC

[唐文斌] 但这个事情的难度

[唐文斌] 我认为比做一个

[唐文斌] 今天能够放出来

[唐文斌] 展示性的东西的难度

[唐文斌] 完全不是在一个量级上的

[唐文斌] 所以还是回到

[唐文斌] 刚才那个问题

[唐文斌] 就是今天到底有多少

[唐文斌] 机器人

[唐文斌] 巨声机器人

[唐文斌] 是在被持续的使用

[唐文斌] 有多少

[主持人] 你怎么定义被持续的使用

[唐文斌] 对啊

[唐文斌] 就是他一直在那干活

[唐文斌] 就是你每天开机10小时以上

[唐文斌] 连续两个月都开着机

[主持人] 然后是在真实的场景里面

[唐文斌] 且能够有量

[主持人] 多少算有量

[唐文斌] 对

[唐文斌] 就100台吧

[唐文斌] 对

[唐文斌] 我就随便拍个数字

[唐文斌] 就说你今天有多少个场景

[唐文斌] 达到了这么一个状况呢

[唐文斌] 我认为可能几乎没有

[唐文斌] 所以我认为

[唐文斌] 就是今天

[唐文斌] 其实场景不在于广

[唐文斌] 就是说我们在从场景落地

[唐文斌] 和我们去做这个算法突破

[唐文斌] 这两件事情

[唐文斌] 其实它是一个

[唐文斌] 它是有夹角的

[唐文斌] 它不平行

[唐文斌] 但它也不正交

[唐文斌] 就是它有相关性

[唐文斌] 但它不是一个

[唐文斌] 完全align的一个事情

[唐文斌] 所以我们认为是说

[唐文斌] 在算法上

[唐文斌] 我们需要以最大的这个投入

[唐文斌] 和坚定的步伐

[唐文斌] 去推动算法的这个演进

[唐文斌] 然后通过算法和模型

[唐文斌] 去解锁了一些场景

[唐文斌] 但我们解锁的场景

[唐文斌] 我们也不用去做的很广

[唐文斌] 就是这个

[唐文斌] 就是搞很多的场景

[唐文斌] 我们能不能找到

[唐文斌] 两三个场景

[唐文斌] 这两三个场景

[唐文斌] 我真正的能给它做闭环

[唐文斌] 这个闭环就在于是说

[唐文斌] OK我就在这单一这场景

[唐文斌] 它解决的问题是

[唐文斌] 有普世性的

[唐文斌] 就这一个场景

[唐文斌] 有一千台机器人

[唐文斌] 或者一百台机器人

[唐文斌] 持续的在被客户使用

[唐文斌] 那我认为这个东西

[唐文斌] 其实才是真正的

[唐文斌] 这个商业上的落地

[主持人] 你们最开始会切入的场景

[主持人] 我理解应该还是

[主持人] 你们有积累的物流

[主持人] 这个大的场景是吗

[主持人] 就可能是你们首选的

[唐文斌] 是

[唐文斌] 你们最开始会切入的场景

[主持人] 你们对硬件形态

[主持人] 是怎么考虑的

[主持人] 你们是会做人形吗

[主持人] 还是服务于那个场景的

[主持人] 一些其他的形态

[唐文斌] 我们当然同时也会做一些

[唐文斌] 就是说标准化的形态

[唐文斌] 但我认为就是说

[唐文斌] 最终进场景的时候

[唐文斌] 其实一个标准化的形态

[唐文斌] 很多时候其实是

[唐文斌] 不太适合的

[唐文斌] 因为它很容易

[唐文斌] 走到两个状态

[唐文斌] 就是说我举例

[唐文斌] 比如说我们到一个

[唐文斌] 具体场景的时候

[唐文斌] 它很有可能

[唐文斌] 比如说叫

[唐文斌] 叫叫叫叫

[唐文斌] on the queue

[唐文斌] 或者over queue

[唐文斌] 这个场景你很可能

[唐文斌] 这个标准化的形态

[唐文斌] 可能解决不了

[唐文斌] 比方说由于我们一些

[唐文斌] 相机的安装位置

[唐文斌] 或者末端的一些位置

[唐文斌] 伸进去的时候

[唐文斌] 都被卡住

[唐文斌] 或者什么之类的

[唐文斌] 就很容易出现这种情况

[唐文斌] 然后那另外一种是说

[唐文斌] 我恰好这个构型

[唐文斌] 能解决这个问题

[唐文斌] 但是呢

[唐文斌] 又有可能是说

[唐文斌] 这个它有可能

[唐文斌] 会被过度设计

[唐文斌] 那在过度设计的

[唐文斌] 这个情况下

[唐文斌] 你的成本可能是偏高的

[唐文斌] 那这样

[唐文斌] 所以我自己觉得

[唐文斌] 就是说今天可能

[唐文斌] 用一个完全标准化的形态

[唐文斌] 去做硬件

[唐文斌] 我觉得可能不是

[唐文斌] 最好的一个方式

[唐文斌] 对

[唐文斌] 你的意思就是说

[主持人] 你们会有几种

[主持人] 不同形态的硬件

[主持人] 然后组合

[唐文斌] 对我们会有不同的模块

[唐文斌] 我们会去做组合

[唐文斌] 所以我们内部的一个理念

[唐文斌] 是说叫

[唐文斌] 模型在解锁场景

[唐文斌] 我们通过场景去定义硬件

[主持人] 模型解锁场景

[主持人] 场景定义硬件

[主持人] 我觉得这个好像

[主持人] 比模型定义硬件

[主持人] 中间是多了一个环节的

[主持人] 因为有很多公司

[主持人] 比如说像星海图之前

[主持人] 他们就会说

[主持人] 是模型定义硬件

[主持人] 一脑多行吗

[唐文斌] 对但模型

[唐文斌] 其实得定义不了硬件吧

[唐文斌] 因为很多时候

[唐文斌] 其实硬件是决定了

[唐文斌] 这个机器人的能力上限

[唐文斌] 就是说你看

[唐文斌] 我假设一个场景

[唐文斌] 能不能够用机器人解决

[唐文斌] 我们就看摇操

[唐文斌] 能不能搞定这个事情

[唐文斌] 对吧

[唐文斌] 就是如果你摇操也搞不定

[唐文斌] 那这个事情

[唐文斌] 你用算法再扭

[唐文斌] 你也搞不定这个事情

[唐文斌] 对吧

[唐文斌] 所以硬件就是决定了

[唐文斌] 是说这个机器人的形态

[唐文斌] 能够在这个问题上

[唐文斌] 能够解决的上限

[主持人] 是因为摇操这种方式

[主持人] 其实已经体现了

[主持人] 就是人来操作的

[主持人] 智力水平已经体现了

[主持人] 只是说

[主持人] 如果他搞不定的话

[主持人] 就是这个硬件本身的精度

[主持人] 负载别的问题导致的

[唐文斌] 是的

[唐文斌] 所以就是说

[唐文斌] 所以相当于用人的脑子

[唐文斌] 加上机器人的这个硬件的形态

[唐文斌] 去决定就是说

[唐文斌] 我这个问题可不可被解

[唐文斌] 对吧

[唐文斌] 然后剩下的东西

[唐文斌] 就是交给模型了

[唐文斌] 然后第二就是说

[唐文斌] 我们去到具体的场景中

[唐文斌] 去的时候

[唐文斌] 我们经常会需要考虑

[唐文斌] 这个ROI的问题

[唐文斌] 我们就需要有一个

[唐文斌] 很多时候的一些冗余设计

[唐文斌] 我们可能就在这个场景中

[唐文斌] 可能就并不需要

[唐文斌] 那举例来讲

[唐文斌] 比如说在有些场景里面

[唐文斌] 是不是我真的需要

[唐文斌] 轮式双臂或者人形呢

[唐文斌] 我甚至有的时候

[唐文斌] 我机器人可能都不需要它动

[唐文斌] 我们现在看到的

[唐文斌] 所有的

[唐文斌] 这个人形也好

[唐文斌] 轮式双臂也好

[唐文斌] 它其实重心是非常高的

[唐文斌] 所以它其实是

[唐文斌] 不支持快速移动的

[唐文斌] 就是你

[唐文斌] 它也就一米

[唐文斌] 每秒开到什么0.8

[唐文斌] 一米每秒

[唐文斌] 我觉得可能就顶天了

[唐文斌] 因为它一开快

[唐文斌] 你只要一挤刹车

[唐文斌] 它是会非常容易倾覆的

[唐文斌] 就是很容易倒对吧

[唐文斌] 好那开不快

[唐文斌] 你设想一下

[唐文斌] 比如说在工厂也好

[唐文斌] 在别的一些场景里面也好

[唐文斌] 我可能用一个小的AGV

[唐文斌] 把它送过来

[唐文斌] 我那个AGV可能贴地飞行

[唐文斌] 我可能

[唐文斌] 可能开得非常快

[唐文斌] 可以开到4米每秒对吧

[唐文斌] 所以那这个时候

[唐文斌] 其实我们

[唐文斌] 我们对这个巨声机器人

[唐文斌] 你就站在那儿就好了

[唐文斌] 你就别动了

[唐文斌] 因为你重心太高

[唐文斌] 我用重心低的东西

[唐文斌] 其实搬运的速度更快

[唐文斌] 所以在这样的一个情况下

[唐文斌] 其实它的整个的

[唐文斌] 这个移动能力

[唐文斌] 可能就是冗余的

[唐文斌] 那很多时候

[唐文斌] 你可能就不需要

[唐文斌] 所以当我们要去看

[唐文斌] ROI的时候

[唐文斌] 我自己觉得就是说

[唐文斌] 是需要去

[唐文斌] 这个到场景中去的一个硬件

[唐文斌] 当然就是说

[唐文斌] 我们肯定不希望

[唐文斌] 就变成一个项目化的

[唐文斌] 每个项目都是一个

[唐文斌] 一个customize的一个硬件

[唐文斌] 都是个定制化的硬件

[唐文斌] 所以它核心是说

[唐文斌] 如何能够变成一种

[唐文斌] 一种模块化的

[唐文斌] 一种这种拼接式的方式

[唐文斌] 能够快速地去组合成

[唐文斌] 在这个场景中的

[唐文斌] 一种硬件的形态

[唐文斌] 这是我们现在

[唐文斌] 对这个问题的想象

[主持人] 就相当于你得抽象出

[主持人] 几种基础的

[主持人] 像乐高积木一样的东西

[主持人] 然后它可以快速拼成

[唐文斌] 不同的东西

[主持人] 我觉得原理比较特别的一点

[主持人] 就是你们

[主持人] 其实对外讲了很多

[主持人] 你们做的一些

[主持人] 行业基础设施的工作

[主持人] 包括像你们之前发了

[主持人] Robot Challenge

[主持人] 这个测评

[主持人] 还有你们做了一个

[主持人] 叫做说巨声里的

[主持人] PyTorch的

[唐文斌] Dexapartic的那个框架

[主持人] 对Dexapartic的这个开发框架

[唐文斌] 对

[主持人] 然后还有你们做了

[主持人] 这个工作流

[唐文斌] 对

[主持人] D4对吧

[主持人] 也是把它都开放出来了

[主持人] 就做一个创业公司

[主持人] 为什么要做这些工作

[唐文斌] 我觉得首先就是说

[唐文斌] 我们技术的一开放出来

[唐文斌] 本身就是

[唐文斌] 对我们自己就很有用

[唐文斌] 就是说到底决定一个

[唐文斌] 模型公司也好

[唐文斌] 或者就是巨声智能公司也好

[唐文斌] 到底什么是

[唐文斌] 大家最大的竞争力

[唐文斌] 对

[唐文斌] 这个竞争力是你今天的

[唐文斌] 这个模型效果好呢

[唐文斌] 还是什么

[唐文斌] 我认为就是说所有的模型

[唐文斌] 其实大家都是在交替向前

[唐文斌] 大家都是在不断迭代

[唐文斌] 所以很重要的一件事情

[唐文斌] 其实是迭代的效率

[唐文斌] 而不是模型的当前的这个状态

[唐文斌] 因为你当前的状态

[唐文斌] 其实也就是个五十步

[唐文斌] 笑百步的状态

[唐文斌] 就是所以它不重要

[唐文斌] 对

[唐文斌] 所以

[唐文斌] 那

[唐文斌] 那如何能够让他能够去快速的迭代呢

[唐文斌] 就需要一系列的这个基础设施的帮助

[唐文斌] 这个基础设施

[唐文斌] 包括在数据的基础设施上

[唐文斌] 包括在训练的基础设施

[唐文斌] 在推力的基础设施

[唐文斌] 在硬件的基础设施

[唐文斌] 在评测的基础设施

[唐文斌] 我们认为这整个的基础设施

[唐文斌] 是非常重要的

[唐文斌] 是这才是真正的核心的竞争力

[唐文斌] 那

[唐文斌] 所以

[唐文斌] 我们现在发的那个几个基础设施的产品

[唐文斌] 一个比如说像那个DexBotic

[唐文斌] 就是我们自己内部原先

[唐文斌] 我们要去复现很多的算法

[唐文斌] 我们要去做这些算法的比较

[唐文斌] 我们要去做这很多的这种实验

[唐文斌] 就是如何能够让这些实验能够有效的进行

[唐文斌] 其实就是很麻烦的

[唐文斌] 所以我们自己内部也开发了一套框架

[唐文斌] 就是让大家所有人能够在这样的一套框架上

[唐文斌] 去进行一些实验的一些比较

[唐文斌] 做一个叫做面向实验的research

[唐文斌] 的这么一个形态

[唐文斌] 所以这是我们的这个

[唐文斌] 从那个DexBotic的这个初衷

[唐文斌] 所以我们一开始目标就是服务于内部

[唐文斌] 但我们同时觉得这个东西其实做得很好

[唐文斌] 我们觉得对所有的这个research的人员

[唐文斌] 其实都会有用

[唐文斌] 所以我们就选择把它开放出来

[唐文斌] 开源出来

[唐文斌] 然后呢

[唐文斌] 我们也希望用更多的人去用

[唐文斌] 也能够反补到

[唐文斌] 就是说这个框架能够做得更好

[唐文斌] 也能够来帮助大家

[唐文斌] 帮助我们自己能够跑得更快

[唐文斌] 比如说

[唐文斌] 今天不是巨声智能公司现在100家

[唐文斌] 对吧

[唐文斌] 我认为现在核心不是说是谁行谁不行的问题

[唐文斌] 而是这个行业到底多快能行

[唐文斌] 就是今天

[唐文斌] 所以我认为最重要的一件事情是说

[唐文斌] 大家要齐心协力来推动整个智能的发展

[唐文斌] 让这个智能的发展

[唐文斌] 使得算法的能力和技术的能力

[唐文斌] 能够达到真正很多的这种应用的这种水平和标准

[唐文斌] 我认为这是今天这个行业能成立的最大的big if

[唐文斌] 然后

[唐文斌] 只要这件事情能形成

[唐文斌] 我认为它可以存活很多家公司

[唐文斌] 但是如果这个东西行不成

[唐文斌] 那今天大家除了搞搞科研

[唐文斌] 高高文娱

[唐文斌] 就没有然后了

[唐文斌] 那所有的公司就都是泡沫

[唐文斌] 所以我认为这是那个最重要的事情

[唐文斌] 所以我认为就是说

[唐文斌] 我们把很多东西开放出来

[唐文斌] 就是这个也是

[唐文斌] 就是我们

[唐文斌] 它既是利他

[唐文斌] 也是利己的

[唐文斌] 就是我们就是希望

[唐文斌] 让这个东西能够做得更好

[唐文斌] 所以这是比如说Dexabotic

[唐文斌] 对吧

[唐文斌] 然后第二个呢

[唐文斌] 就是比如说像这个RoboChallenger

[唐文斌] RoboChallenger

[唐文斌] 其实我们

[唐文斌] 就是也有几个目的

[唐文斌] 第一

[唐文斌] 首先我们是一个对内的评测服务

[唐文斌] 就是我们今天其实做很多算法的研发是

[唐文斌] 是需要很多的评测的

[唐文斌] 因为我也不知道哪个方向是对的

[唐文斌] 而且因为sim2real的gap很大

[唐文斌] 所以我们需要去

[唐文斌] 至于真机的大规模的这些测试

[唐文斌] 能够给到我们很多算法上很多信号

[唐文斌] 对吧

[唐文斌] 到底我们应该往哪个方向去发展

[唐文斌] 所以这个评测服务就是一个

[唐文斌] 本身就是一个科研的基础设施

[唐文斌] 如果你都没有一个benchmark

[唐文斌] 你怎么去衡量你的进步呢

[唐文斌] 对吧

[唐文斌] 行业也进步不了

[唐文斌] 我们自己也进步不了

[唐文斌] 所以我们觉得别把它开放在哪里呢

[唐文斌] 开放出来

[唐文斌] 有些benchmark能够来牵引大家一起

[唐文斌] 来提升整个的算法的这个performance

[唐文斌] 来衡量大家的performance

[唐文斌] 我们认为也是一个很好的一个事情
